,ID,project,lab,composite,dataType,view,cell,treatment,antibody,control,dataVersion,dccAccession,controlId,quality,tableName,type,md5sum,size
344,wgEncodeAwgTfbsSydhH1hescChd1a301218aIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,CHD1_(A301-218A),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002826,wgEncodeEH001834,caution,wgEncodeAwgTfbsSydhH1hescChd1a301218aIggrabUniPk,narrowPeak,cf532c98316aae1cad7503f793f054b9,58K
345,wgEncodeAwgTfbsSydhH1hescChd2IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,CHD2_(AB68301),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002827,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescChd2IggrabUniPk,narrowPeak,8afd90d7c0fc911516f3c9be17f9c77d,171K
346,wgEncodeAwgTfbsSydhH1hescCjunIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,c-Jun,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001854,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescCjunIggrabUniPk,narrowPeak,43ba3358366a283f90e54712856cb4a0,58K
347,wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,c-Myc,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002795,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk,narrowPeak,41dadfe592409defda14fdea727571be,117K
348,wgEncodeAwgTfbsSydhH1hescCtbp2UcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,CtBP2,UCDavis,ENCODEMar2012Freeze,wgEncodeEH001767,wgEncodeEH001751,good,wgEncodeAwgTfbsSydhH1hescCtbp2UcdUniPk,narrowPeak,f94b3f420012b09e65318c77aa1eb8f8,133K
349,wgEncodeAwgTfbsSydhH1hescGtf2f1IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,GTF2F1_(AB28179),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002843,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescGtf2f1IggrabUniPk,narrowPeak,f80e39d9f71f0937cb292571dedfe45b,93K
350,wgEncodeAwgTfbsSydhH1hescJundIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,JunD,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002023,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescJundIggrabUniPk,narrowPeak,f690c76b9512f7571097f29a49dea4bd,239K
351,wgEncodeAwgTfbsSydhH1hescMafkIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,MafK_(ab50322),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002828,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescMafkIggrabUniPk,narrowPeak,84933aa49ca854f4be9edf28d4f87886,283K
352,wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,Max,UCDavis,ENCODEMar2012Freeze,wgEncodeEH001757,wgEncodeEH001751,good,wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk,narrowPeak,63047b925cc3567f62f3fab14a9a7e62,229K
353,wgEncodeAwgTfbsSydhH1hescMxi1IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,Mxi1_(AF4185),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002829,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescMxi1IggrabUniPk,narrowPeak,bea0a671abea059c1444751fd0a45bbc,163K
354,wgEncodeAwgTfbsSydhH1hescNrf1IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,Nrf1,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001847,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescNrf1IggrabUniPk,narrowPeak,3beedeaabc10009036fbb0f99c599098,111K
355,wgEncodeAwgTfbsSydhH1hescRad21IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,Rad21,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001836,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescRad21IggrabUniPk,narrowPeak,76d1094a2e1ee8d9e9808f1cd883154c,1.3M
356,wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,RFX5_(200-401-194),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001835,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk,narrowPeak,68afe350609c5ae33c272d79e9552e15,45K
357,wgEncodeAwgTfbsSydhH1hescSin3anb6001263IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,SIN3A_(NB600-1263),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002854,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescSin3anb6001263IggrabUniPk,narrowPeak,ceaaad37aaa3584aaf0f6544411ca930,534K
358,wgEncodeAwgTfbsSydhH1hescSuz12UcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,SUZ12,UCDavis,ENCODEMar2012Freeze,wgEncodeEH001752,wgEncodeEH001751,good,wgEncodeAwgTfbsSydhH1hescSuz12UcdUniPk,narrowPeak,ae4c9f2cd6f52f2fb26cd9d6013ed2f6,119K
359,wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,TBP,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001848,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk,narrowPeak,164e5518e6050080854a6a12a1234b21,408K
360,wgEncodeAwgTfbsSydhH1hescUsf2IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,USF2,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001837,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescUsf2IggrabUniPk,narrowPeak,3541ce2b080fdc1750576452281f7898,176K
361,wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,H1-hESC,None,Znf143_(16618-1-AP),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002802,wgEncodeEH001834,good,wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk,narrowPeak,5a6fde29757661140203c9d1813cce5f,758K
362,wgEncodeAwgTfbsSydhHct116Pol2UcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HCT-116,None,Pol2,UCDavis,ENCODEMar2012Freeze,wgEncodeEH000651,wgEncodeEH000627,good,wgEncodeAwgTfbsSydhHct116Pol2UcdUniPk,narrowPeak,075088fcf5c5875c6bf1323bbe77337b,269K
363,wgEncodeAwgTfbsSydhHct116Tcf7l2UcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HCT-116,None,TCF7L2,UCDavis,ENCODEMar2012Freeze,wgEncodeEH000629,wgEncodeEH000627,good,wgEncodeAwgTfbsSydhHct116Tcf7l2UcdUniPk,narrowPeak,ac5058ecfd1fc6bfcc440e4896d9c249,456K
364,wgEncodeAwgTfbsSydhHek293Elk4UcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HEK293,None,ELK4,UCDavis,ENCODEMar2012Freeze,wgEncodeEH001773,wgEncodeEH001777,caution,wgEncodeAwgTfbsSydhHek293Elk4UcdUniPk,narrowPeak,4a9f2a2c7e96a3be3d50e98409100c27,38K
365,wgEncodeAwgTfbsSydhHek293Kap1UcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HEK293,None,KAP1,UCDavis,ENCODEMar2012Freeze,wgEncodeEH001779,wgEncodeEH001777,good,wgEncodeAwgTfbsSydhHek293Kap1UcdUniPk,narrowPeak,29c47059885ae91580a24a1a442939a6,489K
366,wgEncodeAwgTfbsSydhHek293Pol2UniPk,wgEncode,Yale,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HEK293,None,Pol2,std,ENCODEMar2012Freeze,wgEncodeEH000632,wgEncodeEH000631,caution,wgEncodeAwgTfbsSydhHek293Pol2UniPk,narrowPeak,fffbfad26ae2db5c4cb9eb5e0c5144e4,225K
367,wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HEK293,None,TCF7L2,UCDavis,ENCODEMar2012Freeze,wgEncodeEH002022,wgEncodeEH001777,good,wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk,narrowPeak,40cf4b06b75c5b084e9a437539a2546d,222K
368,wgEncodeAwgTfbsSydhHek293tZnf263UcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HEK293-T-REx,None,ZNF263,UCDavis,ENCODEMar2012Freeze,wgEncodeEH001781,wgEncodeEH001784,good,wgEncodeAwgTfbsSydhHek293tZnf263UcdUniPk,narrowPeak,99db092425d0b1eb7a00c005957e5238,610K
369,wgEncodeAwgTfbsSydhHelas3Ap2alphaUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,AP-2alpha,std,ENCODEMar2012Freeze,wgEncodeEH000685,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3Ap2alphaUniPk,narrowPeak,7449a3d4f7398f4b6e1bf5c205fe5237,419K
370,wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,AP-2gamma,std,ENCODEMar2012Freeze,wgEncodeEH000686,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk,narrowPeak,76c08d6ea62a84cfdd8cf8dc85f394d2,572K
371,wgEncodeAwgTfbsSydhHelas3Baf155IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,BAF155,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH000720,wgEncodeEH000633,caution,wgEncodeAwgTfbsSydhHelas3Baf155IggmusUniPk,narrowPeak,50ad2f13a4927079683f480453e0bdfd,217K
372,wgEncodeAwgTfbsSydhHelas3Baf170IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,BAF170,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH000721,wgEncodeEH000633,caution,wgEncodeAwgTfbsSydhHelas3Baf170IggmusUniPk,narrowPeak,994d233f53e561aaa512979b690bd73c,67K
373,wgEncodeAwgTfbsSydhHelas3Bdp1UniPk,wgEncode,Harvard,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,BDP1,std,ENCODEMar2012Freeze,wgEncodeEH000763,wgEncodeEH000612,caution,wgEncodeAwgTfbsSydhHelas3Bdp1UniPk,narrowPeak,daa7df10bb26a3f65ad51f7db69a4878,13K
374,wgEncodeAwgTfbsSydhHelas3Brca1a300IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,BRCA1_(A300-000A),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001814,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Brca1a300IggrabUniPk,narrowPeak,10dc704cac27f2226fe172c6f9e34b8d,207K
375,wgEncodeAwgTfbsSydhHelas3Brf1UniPk,wgEncode,Harvard,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,BRF1,std,ENCODEMar2012Freeze,wgEncodeEH000764,wgEncodeEH000612,caution,wgEncodeAwgTfbsSydhHelas3Brf1UniPk,narrowPeak,f979d03369827a50022bd58a0a684a22,5.4K
376,wgEncodeAwgTfbsSydhHelas3Brf2UniPk,wgEncode,Harvard,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,BRF2,std,ENCODEMar2012Freeze,wgEncodeEH000765,wgEncodeEH000612,caution,wgEncodeAwgTfbsSydhHelas3Brf2UniPk,narrowPeak,618c49f2aa4923449445bf832e9d679b,8.2K
377,wgEncodeAwgTfbsSydhHelas3Brg1IggmusUniPk,wgEncode,Yale,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,Brg1,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH000781,wgEncodeEH000633,caution,wgEncodeAwgTfbsSydhHelas3Brg1IggmusUniPk,narrowPeak,55566fd8e88484a5b76e2919f1d06113,30K
378,wgEncodeAwgTfbsSydhHelas3CebpbIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,CEBPB,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001815,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3CebpbIggrabUniPk,narrowPeak,e80311620b8faab6ccf7903254a9fd64,1.3M
379,wgEncodeAwgTfbsSydhHelas3CfosUniPk,wgEncode,Yale,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,c-Fos,std,ENCODEMar2012Freeze,wgEncodeEH000647,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3CfosUniPk,narrowPeak,c53f8f15c23202502f78501ab63cd54d,229K
380,wgEncodeAwgTfbsSydhHelas3Chd2IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,CHD2_(AB68301),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002027,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Chd2IggrabUniPk,narrowPeak,08f0187f7232317de523d65c52ebbc69,498K
381,wgEncodeAwgTfbsSydhHelas3CjunIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,c-Jun,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH000746,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3CjunIggrabUniPk,narrowPeak,e0061a7728a831ab7ef4d86b8f91760c,528K
382,wgEncodeAwgTfbsSydhHelas3CmycUniPk,wgEncode,Yale,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,c-Myc,std,ENCODEMar2012Freeze,wgEncodeEH000648,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3CmycUniPk,narrowPeak,5f6878372823a2a5cf524463b8b8468d,248K
383,wgEncodeAwgTfbsSydhHelas3Corestsc30189IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,COREST_(sc-30189),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002844,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Corestsc30189IggrabUniPk,narrowPeak,af88f514f55e58ccbd5fd2a5cfb5651f,386K
384,wgEncodeAwgTfbsSydhHelas3E2f1UniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,E2F1,std,ENCODEMar2012Freeze,wgEncodeEH000699,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3E2f1UniPk,narrowPeak,8285272d09e10cd4e671c551566a0112,127K
385,wgEncodeAwgTfbsSydhHelas3E2f4UniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,E2F4,std,ENCODEMar2012Freeze,wgEncodeEH000689,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3E2f4UniPk,narrowPeak,90694dfbbccfd9e82b60b7f6cfdffeaa,71K
386,wgEncodeAwgTfbsSydhHelas3E2f6UniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,E2F6,std,ENCODEMar2012Freeze,wgEncodeEH000692,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3E2f6UniPk,narrowPeak,ec1676853a290a1eae885d671fe2d314,115K
387,wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,ELK1_(1277-1),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002864,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk,narrowPeak,a87540d0fc91fff2b25dbf07d77c75a3,126K
388,wgEncodeAwgTfbsSydhHelas3Elk4UcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,ELK4,UCDavis,ENCODEMar2012Freeze,wgEncodeEH001753,wgEncodeEH001754,good,wgEncodeAwgTfbsSydhHelas3Elk4UcdUniPk,narrowPeak,bbfddf2a0b1d6c66e320b2cc5d1ca369,133K
389,wgEncodeAwgTfbsSydhHelas3Gtf2f1ab28179IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,GTF2F1_(AB28179),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001816,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Gtf2f1ab28179IggrabUniPk,narrowPeak,d12bcf922eb72658b1a937f2ab7d6acd,296K
390,wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,HA-E2F1,std,ENCODEMar2012Freeze,wgEncodeEH000688,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk,narrowPeak,e5465b06bf8d46382b73e5c7a767f5c1,241K
391,wgEncodeAwgTfbsSydhHelas3Ini1IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,Ini1,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH000722,wgEncodeEH000633,good,wgEncodeAwgTfbsSydhHelas3Ini1IggmusUniPk,narrowPeak,eee5c258ec3f4fc75586aafcd09d24f0,159K
392,wgEncodeAwgTfbsSydhHelas3Irf3IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,IRF3,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001788,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Irf3IggrabUniPk,narrowPeak,01242ee345d779ea92342c034b51b305,42K
393,wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,JunD,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH000745,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk,narrowPeak,1d16850c532312c2f2369ba3d9fc61be,734K
394,wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,MafK_(ab50322),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002856,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk,narrowPeak,25a008e8433faa2d67b3805bc05be6c3,357K
395,wgEncodeAwgTfbsSydhHelas3MaxIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,Max,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002830,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3MaxIggrabUniPk,narrowPeak,17b3abada4823de2be244480eb7e475c,725K
396,wgEncodeAwgTfbsSydhHelas3Mazab85725IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,MAZ_(ab85725),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002855,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Mazab85725IggrabUniPk,narrowPeak,607de9cdcbadcbbe8e5e22216095ff8d,340K
397,wgEncodeAwgTfbsSydhHelas3Mxi1af4185IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,Mxi1_(AF4185),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001826,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Mxi1af4185IggrabUniPk,narrowPeak,a94fc8b5b76f5023573583ff397dafb2,304K
398,wgEncodeAwgTfbsSydhHelas3NfyaIggrabUniPk,wgEncode,Harvard,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,NF-YA,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002066,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3NfyaIggrabUniPk,narrowPeak,04f949ea50c5316ad5dd8f379f13e821,143K
399,wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk,wgEncode,Harvard,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,NF-YB,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002067,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk,narrowPeak,b650a601501f96db447aed27c50411c0,173K
400,wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,Nrf1,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH000723,wgEncodeEH000633,good,wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk,narrowPeak,aeca47c06ad2634b6b4167ea0e512a0d,70K
401,wgEncodeAwgTfbsSydhHelas3P300sc584sc584IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,p300_(SC-584),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001820,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3P300sc584sc584IggrabUniPk,narrowPeak,71c9e1f84e7e6b53bd8056aef31782e9,596K
402,wgEncodeAwgTfbsSydhHelas3Pol2UniPk,wgEncode,Yale,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,Pol2,std,ENCODEMar2012Freeze,wgEncodeEH000613,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3Pol2UniPk,narrowPeak,e04aa6c401e1e6686517382e5ef2a2a9,443K
403,wgEncodeAwgTfbsSydhHelas3Pol2s2IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,Pol2(phosphoS2),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001838,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Pol2s2IggrabUniPk,narrowPeak,4719ec16ef3fc8a8ca8c82bdbc44df85,322K
404,wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,PRDM1_(9115),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001817,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk,narrowPeak,64668933b3e85be7658b3cc90975ac93,116K
405,wgEncodeAwgTfbsSydhHelas3Rad21IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,Rad21,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001789,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Rad21IggrabUniPk,narrowPeak,2ebfdbd0527809e6c13f6039ea709d26,925K
406,wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,RFX5_(200-401-194),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001818,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk,narrowPeak,0653e6f49cdbcc1aba37b666476d2c1a,481K
407,wgEncodeAwgTfbsSydhHelas3Rpc155UniPk,wgEncode,Harvard,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,RPC155,std,ENCODEMar2012Freeze,wgEncodeEH000766,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3Rpc155UniPk,narrowPeak,1dc97e85ad8cfb3486b49b8a7984a9e1,69K
408,wgEncodeAwgTfbsSydhHelas3Smc3ab9263IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,SMC3_(ab9263),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001839,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Smc3ab9263IggrabUniPk,narrowPeak,e02ef59889ec59693c2269afb6cea754,918K
409,wgEncodeAwgTfbsSydhHelas3Spt20UniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,SPT20,std,ENCODEMar2012Freeze,wgEncodeEH001855,wgEncodeEH000612,good,wgEncodeAwgTfbsSydhHelas3Spt20UniPk,narrowPeak,3d5c1917b978f0c1d93cb03c3a5aa2ea,92K
410,wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk,wgEncode,Yale,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,IFNg30,STAT1,std,ENCODEMar2012Freeze,wgEncodeEH000614,wgEncodeEH000611,good,wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk,narrowPeak,08d5049d6fed15ac9ce6b41b5bb26123,338K
411,wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,STAT3,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001799,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk,narrowPeak,cc9e2c3bc5aef6cb4e330835b86c383e,341K
412,wgEncodeAwgTfbsSydhHelas3TbpIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,HeLa-S3,None,TBP,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH001790,wgEncodeEH000744,good,wgEncodeAwgTfbsSydhHelas3TbpIggrabUniPk,narrowPeak,fadff288b135f4b04d4d31da9ce46d90,452K
